id,oc,phh,phc,ec,caco3,p,n,k,elevation,stones,lc1,lu1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
34003734,45.5,5.11,4.8,80.1,1,17.2,5.3,155.9,226,1,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),0.80223,0.74226,0.75297,0.80539,0.89358,1.02633,1.14497,1.23766,1.32819,1.41764,1.50062,1.56495,1.6025,1.6241,1.64001,1.65343,1.67192,1.69126,1.70763,1.71652,1.71969,1.72526,1.74493,1.74337,1.74087,1.73685,1.73231,1.72783,1.72278,1.71773,1.71064,1.68544,1.68599,1.69117,1.69708,1.70154,1.70585,1.71054,1.71585,1.72232,1.72884,1.73222,1.7324,1.73505,1.74165,1.74415,1.70359,1.6269,1.6538,1.68937,1.72021,1.73859,1.75191,1.76164,1.76957,1.76542,1.75524,1.76515,1.76946,1.75901,1.74928,1.74053,1.73201,1.70837,1.6732,1.65049
44643358,13.8,6.91,6.6,8.5,1,66.6,1.4,244.0,51,1,Common wheat,Agriculture (excluding fallow land and kitchen gardens),1.00716,0.93172,0.97548,1.09053,1.2483,1.40789,1.53748,1.65589,1.77988,1.90707,2.02836,2.13827,2.23336,2.30961,2.37119,2.42976,2.48751,2.54473,2.60102,2.65335,2.70196,2.75232,2.82341,2.86709,2.9088,2.94774,2.98416,3.01782,3.04693,3.0697,3.08045,3.05764,3.0917,3.12427,3.1566,3.18517,3.21023,3.23376,3.25508,3.27387,3.29027,3.29988,3.30628,3.31584,3.32332,3.32574,3.23774,3.05884,3.10128,3.17777,3.24025,3.26788,3.28811,3.29881,3.29927,3.26895,3.22905,3.26002,3.25075,3.21915,3.18694,3.15858,3.13395,3.07166,2.99376,2.94615
45063162,40.3,4.57,4.4,8.9,1,22.2,2.1,38.0,93,1,Pine dominated mixed woodland,FORESTRY,0.9106,0.80569,0.82005,0.90012,1.02317,1.16249,1.28821,1.42051,1.57308,1.73834,1.8979,2.03809,2.15525,2.25249,2.3374,2.40614,2.46865,2.52497,2.57631,2.62203,2.66246,2.70329,2.76287,2.79169,2.81713,2.84122,2.86405,2.88387,2.89969,2.91628,2.93023,2.88949,2.88351,2.89908,2.92188,2.94061,2.9561,2.97052,2.98221,2.98884,2.9914,2.98832,2.98878,2.99413,3.01432,3.01845,2.91808,2.71656,2.73484,2.81033,2.86582,2.88239,2.88845,2.89024,2.89067,2.87799,2.86757,2.8749,2.8349,2.79421,2.77778,2.75609,2.73455,2.68084,2.60551,2.55512
28082404,128.1,3.93,3.8,22.2,0,26.9,9.3,146.9,405,1,OTHER BARE SOIL,FORESTRY,0.31638,0.25952,0.24926,0.25888,0.28002,0.30775,0.3387,0.37519,0.41866,0.46861,0.52458,0.58504,0.64941,0.71497,0.78077,0.84959,0.92054,0.99305,1.06669,1.14011,1.21209,1.28407,1.36835,1.43715,1.50386,1.56792,1.62986,1.68954,1.74622,1.79831,1.84574,1.88094,1.92569,1.9728,2.02157,2.06834,2.11246,2.15487,2.19343,2.22808,2.26544,2.2945,2.32004,2.34685,2.37138,2.39189,2.35027,2.21503,2.25477,2.32659,2.38542,2.41704,2.4397,2.4534,2.4605,2.46047,2.46242,2.48182,2.46697,2.44923,2.44392,2.43505,2.4215,2.37243,2.29689,2.24302
48523188,19.2,6.27,5.9,12.78,0,61.4,1.7,74.7,118,1,Barley,Agriculture (excluding fallow land and kitchen gardens),0.54531,0.47682,0.47746,0.51526,0.58072,0.65678,0.73133,0.80468,0.88416,0.97024,1.05728,1.13786,1.20965,1.27086,1.32486,1.38174,1.44034,1.50143,1.56547,1.63108,1.69737,1.76718,1.85559,1.92199,1.98605,2.04657,2.10359,2.1562,2.20275,2.23915,2.26299,2.25013,2.26255,2.29914,2.34824,2.39346,2.43161,2.46518,2.49449,2.51874,2.53949,2.55144,2.56032,2.57202,2.58047,2.57715,2.42939,2.15602,2.1924,2.30149,2.39883,2.45434,2.49682,2.5288,2.54901,2.54844,2.54395,2.54391,2.51241,2.47641,2.44968,2.40386,2.34804,2.26869,2.1763,2.11156
34263720,81.4,4.67,4.5,79.8,1,56.4,7.4,142.5,191,1,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),0.78836,0.72668,0.74303,0.8087,0.91184,1.03964,1.14818,1.24047,1.33324,1.4229,1.50382,1.56624,1.60695,1.62925,1.64321,1.66196,1.68319,1.70429,1.72278,1.73515,1.74262,1.75167,1.77727,1.7796,1.78138,1.7812,1.78023,1.77878,1.77577,1.7692,1.75582,1.73322,1.74095,1.7463,1.75269,1.75727,1.76115,1.76526,1.76955,1.77456,1.77975,1.78116,1.77952,1.7794,1.77668,1.77403,1.73538,1.65223,1.68026,1.71614,1.74554,1.7612,1.77198,1.77907,1.78099,1.76885,1.75304,1.77237,1.77298,1.75851,1.74528,1.73154,1.71921,1.68978,1.64887,1.62094
54201920,21.2,8.11,7.7,25.7,96,31.1,2.3,446.2,51,1,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),1.18493,1.13092,1.20528,1.34264,1.51305,1.65927,1.76283,1.8484,1.93499,2.02771,2.13002,2.24349,2.3565,2.43952,2.49101,2.54648,2.61121,2.68362,2.75592,2.81816,2.87474,2.9399,3.04115,3.11914,3.20617,3.29572,3.38453,3.4692,3.54472,3.60312,3.62336,3.55524,3.66424,3.76104,3.83991,3.90479,3.96088,4.01138,4.05552,4.09427,4.1277,4.14981,4.16133,4.17296,4.16655,4.14694,3.9052,3.55125,3.68977,3.82632,3.95015,4.02761,4.07145,4.08266,4.07419,4.00925,3.84763,3.81765,3.85148,3.74881,3.61086,3.58166,3.5579,3.46301,3.33431,3.24408
32501886,10.0,7.85,7.6,44.0,263,29.9,1.5,132.6,717,1,Barley,Agriculture (excluding fallow land and kitchen gardens),1.0081,0.87613,0.88964,0.97222,1.13195,1.38883,1.59725,1.73252,1.86548,2.00894,2.15113,2.2784,2.38635,2.47506,2.55391,2.63865,2.73086,2.82638,2.92307,3.01121,3.09027,3.16931,3.27758,3.33848,3.39642,3.45053,3.49943,3.54326,3.57616,3.59548,3.57335,3.40249,3.45952,3.5325,3.61057,3.67607,3.72532,3.76576,3.79863,3.82251,3.83809,3.84133,3.83996,3.8445,3.85153,3.81639,3.42057,2.892,3.02448,3.21756,3.39461,3.49565,3.55982,3.59299,3.58696,3.48479,3.36325,3.43274,3.4185,3.32165,3.17238,3.11169,3.03462,2.86978,2.68387,2.54349
28502280,38.9,5.03,4.4,5.87,0,10.9,3.3,76.1,850,1,Grassland with sparse tree/shrub cover,FORESTRY,0.84277,0.72313,0.71786,0.76836,0.85739,0.96632,1.06714,1.18156,1.30938,1.43995,1.57345,1.70737,1.83918,1.96415,2.08346,2.20296,2.32383,2.44623,2.57005,2.69124,2.80865,2.92701,3.07211,3.17919,3.28262,3.38208,3.47752,3.56861,3.65041,3.72145,3.76038,3.71194,3.805,3.88197,3.96408,4.03974,4.1046,4.16301,4.21172,4.24872,4.28206,4.29957,4.31357,4.33058,4.35118,4.35188,4.12305,3.67332,3.71218,3.8653,3.99474,4.05838,4.09134,4.09156,4.04526,3.92313,3.82981,3.97769,3.92944,3.83733,3.74482,3.66413,3.59285,3.45497,3.30127,3.19412
48442996,24.7,5.41,5.0,5.6,0,31.9,3.0,70.0,601,1,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),1.08622,1.01139,1.07244,1.22908,1.44871,1.65171,1.8061,1.94873,2.09116,2.222,2.34617,2.45811,2.54181,2.59244,2.62784,2.66659,2.71347,2.76295,2.81118,2.85509,2.89712,2.94467,3.01804,3.0634,3.10791,3.14939,3.18735,3.22167,3.24989,3.27348,3.2837,3.23482,3.28286,3.31687,3.34572,3.36995,3.39077,3.41033,3.42781,3.44354,3.45677,3.46309,3.46441,3.46881,3.47654,3.47684,3.3967,3.22419,3.25891,3.32345,3.37436,3.39703,3.4086,3.40896,3.40292,3.35187,3.26978,3.32927,3.33016,3.29601,3.23501,3.1958,3.17986,3.11637,3.0477,3.00762
44123126,30.8,5.23,4.9,25.9,1,19.6,2.0,90.0,322,1,Broadleaved woodland,FORESTRY,1.15041,1.07051,1.11487,1.22543,1.3952,1.61513,1.79051,1.92776,2.06625,2.21043,2.34304,2.4495,2.52852,2.58496,2.62869,2.66732,2.70642,2.74414,2.78001,2.81082,2.83788,2.86715,2.91833,2.94035,2.96086,2.97903,2.99571,3.01049,3.0213,3.0297,3.02901,2.98391,3.01629,3.03759,3.05753,3.07284,3.08626,3.09967,3.11165,3.12206,3.13039,3.13271,3.13401,3.13889,3.14787,3.15016,3.07575,2.9359,2.97664,3.03476,3.07659,3.09336,3.09865,3.09597,3.08641,3.05519,3.01102,3.06345,3.05499,3.02009,2.99384,2.9683,2.95369,2.90542,2.83797,2.79608
51863482,383.6,5.54,5.4,122.8,0,30.9,34.2,110.0,105,1,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),0.35543,0.28313,0.26297,0.26327,0.27378,0.29079,0.31432,0.3463,0.38869,0.44739,0.52541,0.61963,0.72493,0.83194,0.93657,1.03663,1.12772,1.20976,1.28367,1.35018,1.40946,1.46436,1.52697,1.56783,1.60363,1.63962,1.67465,1.70503,1.73076,1.74741,1.75535,1.72047,1.69015,1.70645,1.74059,1.77746,1.80547,1.83171,1.85287,1.85888,1.85619,1.84722,1.85961,1.87582,1.89176,1.89398,1.74231,1.39889,1.40881,1.52592,1.61747,1.63081,1.64943,1.65744,1.6508,1.65475,1.68201,1.66806,1.56795,1.51207,1.50747,1.48643,1.445,1.36189,1.25924,1.2031
34342302,30.4,6.21,6.1,84.1,3,76.5,3.9,423.9,170,1,Other cereals,Agriculture (excluding fallow land and kitchen gardens),1.43354,1.36323,1.44012,1.70174,2.054,2.35308,2.5664,2.76091,2.95797,3.16835,3.37735,3.56247,3.70465,3.80394,3.87832,3.94257,4.00799,4.0753,4.14668,4.21855,4.29178,4.37224,4.4786,4.54947,4.61307,4.66824,4.71431,4.75182,4.77873,4.79875,4.79568,4.69474,4.75082,4.78353,4.81782,4.84841,4.87068,4.88831,4.90208,4.90992,4.91309,4.90849,4.90334,4.90467,4.91428,4.90821,4.74665,4.45396,4.50405,4.60581,4.68192,4.6994,4.70595,4.69942,4.68324,4.57104,4.50885,4.60851,4.58093,4.52245,4.43935,4.38975,4.3409,4.22386,4.11913,4.05906
47462848,9.7,7.41,7.2,9.91,0,63.1,1.2,186.6,428,1,Potatoes,Agriculture (excluding fallow land and kitchen gardens),1.14507,1.07539,1.15424,1.33554,1.59184,1.85163,2.04037,2.18009,2.31179,2.43941,2.56282,2.67521,2.76468,2.82413,2.86414,2.90814,2.95834,3.01134,3.06461,3.11153,3.15409,3.20044,3.27167,3.31355,3.35517,3.39335,3.42805,3.45952,3.48413,3.50053,3.49263,3.42038,3.49651,3.53928,3.57182,3.59621,3.61611,3.63426,3.65022,3.66567,3.67964,3.68625,3.68441,3.68537,3.68213,3.67328,3.55579,3.37093,3.44957,3.52435,3.58593,3.62142,3.63881,3.64058,3.62657,3.5522,3.44701,3.53143,3.5521,3.5159,3.44385,3.39418,3.36605,3.29479,3.21816,3.16909
45422604,145.3,5.27,5.1,88.1,6,18.9,9.0,82.4,777,2,Spruce dominated coniferous woodland,FORESTRY,0.82064,0.69554,0.67804,0.73397,0.84025,0.97245,1.08308,1.18621,1.30498,1.44596,1.59718,1.73851,1.85758,1.95977,2.04923,2.12473,2.20046,2.27434,2.34619,2.4126,2.47342,2.53547,2.61058,2.66056,2.7045,2.74441,2.77983,2.80915,2.83121,2.8474,2.85107,2.76675,2.76679,2.79287,2.82991,2.86181,2.88509,2.90514,2.9212,2.9272,2.93063,2.9242,2.92504,2.93067,2.94722,2.94497,2.77197,2.42621,2.47641,2.59942,2.6898,2.71123,2.71662,2.71423,2.71102,2.67794,2.6457,2.68303,2.63117,2.57342,2.51748,2.47893,2.43096,2.32712,2.21585,2.14799
33222072,5.6,8.07,7.6,15.06,730,44.7,0.8,195.7,1138,1,Sunflower,Agriculture (excluding fallow land and kitchen gardens),1.77886,1.71383,1.81694,2.10136,2.54647,2.88859,3.0642,3.1856,3.31246,3.4561,3.60384,3.73724,3.84116,3.89996,3.9287,3.96388,4.01395,4.07425,4.14124,4.20604,4.27032,4.34573,4.46444,4.54305,4.62643,4.70893,4.78797,4.86139,4.92379,4.9719,4.97625,4.80378,4.89939,5.00287,5.10179,5.18354,5.24588,5.29754,5.33848,5.37134,5.39372,5.40024,5.39635,5.4011,5.39973,5.34147,4.89294,4.39522,4.55119,4.73396,4.92144,5.04362,5.1089,5.13306,5.12964,5.02506,4.825,4.83995,4.83197,4.64711,4.38694,4.48653,4.49231,4.30473,4.06966,3.84743
29982076,7.8,5.47,5.5,8.66,0,15.1,1.0,117.0,979,1,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),1.0635,0.9704,1.01011,1.13981,1.36819,1.66027,1.89891,2.06655,2.20176,2.31318,2.41132,2.49175,2.53768,2.5583,2.56806,2.57492,2.59486,2.62169,2.65221,2.67795,2.69969,2.72673,2.78129,2.80258,2.82282,2.84054,2.85575,2.86904,2.87761,2.88653,2.8821,2.8141,2.87129,2.88983,2.89831,2.90377,2.90793,2.91043,2.91197,2.91447,2.91599,2.91253,2.90248,2.89612,2.89892,2.8951,2.84529,2.76308,2.7676,2.78636,2.8007,2.80638,2.80198,2.7874,2.76538,2.68755,2.60946,2.69725,2.68967,2.64949,2.59255,2.55866,2.54201,2.49386,2.46018,2.44176
32381700,9.7,7.96,7.5,20.8,103,8.3,1.4,151.5,1003,4,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),1.69996,1.66797,1.75837,1.95851,2.21756,2.43897,2.58104,2.68627,2.7865,2.88922,2.9933,3.08759,3.15318,3.18062,3.19202,3.22121,3.26733,3.3184,3.36412,3.39768,3.42586,3.46207,3.53678,3.57811,3.62333,3.66781,3.70971,3.74682,3.77617,3.79702,3.80005,3.70577,3.78977,3.82244,3.84483,3.86067,3.87433,3.88865,3.90107,3.91184,3.91944,3.91942,3.91187,3.90764,3.89697,3.88052,3.7886,3.62875,3.66024,3.70558,3.74427,3.76826,3.77509,3.76299,3.7541,3.68284,3.53502,3.59417,3.58976,3.55519,3.43233,3.4047,3.42383,3.34299,3.27574,3.23579
33341696,6.3,8.02,7.6,50.2,331,80.5,1.5,624.5,153,1,Spontaneously re-vegetated surfaces,Abandoned areas,1.18343,1.04491,1.07735,1.18176,1.37854,1.70931,1.98176,2.14409,2.2856,2.43237,2.57506,2.70036,2.80342,2.88319,2.95307,3.03377,3.12465,3.21858,3.30912,3.38409,3.44515,3.50439,3.59157,3.63204,3.66964,3.70237,3.73022,3.75348,3.76816,3.77253,3.74669,3.61275,3.68282,3.72742,3.76678,3.79633,3.81848,3.83608,3.84945,3.85984,3.86714,3.86576,3.85672,3.85168,3.84231,3.81614,3.59277,3.27988,3.37375,3.48691,3.58971,3.65026,3.68267,3.69148,3.6798,3.58312,3.46102,3.5329,3.54878,3.47538,3.34071,3.30897,3.27606,3.15891,3.03804,2.94678
35302114,7.6,7.91,7.5,32.3,308,9.0,1.3,180.0,286,3,Vineyards,Agriculture (excluding fallow land and kitchen gardens),1.28008,1.19433,1.24645,1.40869,1.68704,2.06253,2.31893,2.44974,2.56885,2.70092,2.83944,2.9645,3.04764,3.09169,3.11734,3.14363,3.19842,3.26773,3.33838,3.39432,3.44098,3.49654,3.58646,3.64426,3.7049,3.7638,3.81907,3.86887,3.90891,3.94399,3.95394,3.79898,3.90963,3.9752,4.02562,4.0635,4.09621,4.12495,4.14973,4.17192,4.19011,4.19805,4.19697,4.20109,4.2129,4.19747,3.95875,3.64642,3.76982,3.87399,3.9734,4.03656,4.06116,4.05739,4.05393,3.93303,3.76177,3.87793,3.88001,3.80284,3.63273,3.60339,3.59007,3.45827,3.3453,3.25734
50643216,15.3,6.29,6.0,7.01,0,30.3,1.4,93.2,185,1,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),1.10062,1.03037,1.06706,1.15457,1.26962,1.38411,1.4868,1.59385,1.71281,1.83624,1.95679,2.0695,2.17299,2.25985,2.32945,2.39802,2.46137,2.52057,2.57665,2.62774,2.67404,2.72272,2.79492,2.83529,2.8739,2.90968,2.94359,2.97525,3.0031,3.02177,3.02854,3.02187,3.05421,3.08443,3.11579,3.14371,3.16849,3.19215,3.21408,3.23331,3.24993,3.26035,3.26915,3.27988,3.28022,3.28167,3.21492,3.05685,3.10663,3.18272,3.23939,3.26169,3.27825,3.28805,3.29226,3.27562,3.25624,3.28115,3.26515,3.23835,3.22092,3.20472,3.18733,3.13417,3.06287,3.01974
46702512,61.1,6.58,6.4,18.0,10,4.5,3.8,50.8,798,2,Spruce dominated mixed woodland,FORESTRY,1.16895,1.03374,1.05527,1.18339,1.38841,1.62194,1.80143,1.95774,2.1207,2.28303,2.43379,2.56033,2.658,2.72335,2.76911,2.81989,2.87436,2.93017,2.98546,3.03549,3.08167,3.13037,3.20342,3.2436,3.2811,3.31444,3.34377,3.36867,3.38625,3.39314,3.37792,3.30681,3.34155,3.36966,3.40097,3.42549,3.44311,3.45888,3.47143,3.48028,3.48571,3.48344,3.47863,3.47751,3.46989,3.45754,3.3321,3.06736,3.12385,3.22067,3.29591,3.32821,3.34339,3.34678,3.3372,3.26976,3.21946,3.27966,3.25467,3.20354,3.13779,3.09043,3.04325,2.9528,2.86128,2.80077
35042146,17.7,8.04,7.5,28.8,143,32.4,2.0,293.3,297,1,Barley,Agriculture (excluding fallow land and kitchen gardens),1.13428,1.04169,1.07736,1.20499,1.43417,1.74761,1.96568,2.08449,2.19346,2.31634,2.44261,2.552,2.62619,2.66461,2.69067,2.72884,2.78694,2.85482,2.92252,2.97991,3.03144,3.08911,3.18128,3.23573,3.28919,3.33859,3.38279,3.42129,3.4507,3.47343,3.47136,3.33953,3.42578,3.46999,3.50897,3.53893,3.56359,3.58548,3.60371,3.61836,3.62835,3.62975,3.62499,3.62502,3.6277,3.61056,3.41558,3.1279,3.19274,3.28743,3.37145,3.4174,3.43606,3.43248,3.42364,3.30017,3.18393,3.28684,3.27122,3.20741,3.07245,3.03114,3.00669,2.88465,2.78857,2.72254
53561914,4.9,5.94,6.1,11.43,0,6.8,0.8,38.9,84,1,Maize,Agriculture (excluding fallow land and kitchen gardens),1.45993,1.32426,1.36154,1.47936,1.64555,1.81774,1.97356,2.12649,2.28465,2.4483,2.61869,2.79175,2.95917,3.09812,3.20643,3.31367,3.42259,3.53173,3.63925,3.73414,3.82179,3.91613,4.04725,4.1406,4.23739,4.33313,4.42402,4.50736,4.57684,4.62914,4.62675,4.4256,4.59271,4.72395,4.80614,4.87167,4.92665,4.97639,5.01696,5.05018,5.07889,5.09441,5.09803,5.10426,5.1001,5.0726,4.76444,4.30445,4.44728,4.6232,4.7769,4.86208,4.90362,4.89204,4.86216,4.74344,4.39139,4.36543,4.54756,4.46142,4.18035,4.14124,4.15849,4.04114,3.91691,3.87018
